# Nuclear Parameter=VB1
# Lambda Parameter=HPL2
# Z=8, N=8, Λ=0
# Number of mesh=600
# rmax=30
# Matching point of shooting = 7.45

r(fm),Rp1,Rp2,Rp3,Rp4,Rn1,Rn2,Rn3,Rn4,Rn5,Rl1,Rl2,Rl3
11.75,1.0819044952777687e-5,0.0001422947357604474,0.0007660942468984262,0.003333538396852006,7.074500176145157e-6,8.330485981583207e-5,0.000408978644638702,0.0015455902197533242,-0.021831307581114408,0.00011030711619605687,0.009116005625366665,0.009116005625366665
11.8,1.0170848500951559e-5,0.0001356252315219006,0.0007376909899406314,0.0032428276504067968,6.628437712506801e-6,7.907960970487659e-5,0.00039192445743526885,0.0014941832533531673,-0.02138483829167263,0.00010509464861306444,0.00890426529520899,0.00890426529520899
11.850000000000001,9.561525733548222e-6,0.0001292693585269653,0.000710347793206231,0.003154655405740835,6.2105004469002455e-6,7.506886204187005e-5,0.00037558259491689354,0.0014445026966453066,-0.02094749968662789,0.00010012849168446456,0.008697488181779463,0.008697488181779463
11.9,8.988742711731759e-6,0.00012321231134652716,0.0006840247735658193,0.0030689481084990836,5.818915025138858e-6,7.126171501181741e-5,0.0003599232420509495,0.001396489836934805,-0.02051910503580187,9.539700621336697e-5,0.0084955563975628,0.0084955563975628
11.950000000000001,8.450305800966738e-6,0.00011743998667949818,0.000658683563330679,0.002985634428874301,5.4520199068205e-6,6.76478216387556e-5,0.0003449178351127939,0.0013500879914923316,-0.020099471427781374,9.088910300301264e-5,0.008298354910278822,0.008298354910278822
12.0,7.944153224549362e-6,0.00011193894987136968,0.000634287251961701,0.002904645190751556,5.108258315229825e-6,6.421736149875768e-5,0.00033053900898444933,0.0013052424358300891,-0.019688419691824385,8.65942168670019e-5,0.008105771471694426,0.008105771471694426
12.05,7.468347126459883e-6,0.00010669640304003553,0.0006108003300549394,0.0028259133032515057,4.7861716317641255e-6,6.09610138782306e-5,0.0003167605466832579,0.0012619003345848798,-0.019285774321362855,8.25022818676456e-5,0.007917696548288203,0.007917696548288203
12.100000000000001,7.021066112766159e-6,0.0001017001547310978,0.0005881886355131613,0.0027493736945854138,4.484393206854574e-6,5.786993230345397e-5,0.000303557331025559,0.001220010674910017,-0.018891363399069626,7.860370772440559e-5,0.007734023253716388,0.007734023253716388
12.15,6.600598242671251e-6,9.693859102867018e-5,0.0005664193018164618,0.002674963248138274,4.201642561121989e-6,5.493572037111607e-5,0.00029090529833452244,0.0011795242022816506,-0.01850501852345757,7.488935733713279e-5,0.007554647283030401,0.007554647283030401
12.200000000000001,6.205334442047953e-6,9.240064805130843e-5,0.0005454607083085397,0.002602620740699678,3.936719952162013e-6,5.2150408813213595e-5,0.0002787813941051634,0.0011403933586288028,-0.0181265747369796,7.13505253714248e-5,0.007379466848597763,0.007379466848597763
12.25,5.833762313946797e-6,8.807578576613262e-5,0.0005252824324186331,0.0025322867827651863,3.68850128390602e-6,4.950643373310673e-5,0.00026716353054330065,0.001102572222699982,-0.01775587045559887,6.797891785591277e-5,0.007208382617679562,0.007208382617679562
12.3,5.484460322108134e-6,8.39539630574731e-5,0.0005058552037423577,0.0024639037608339604,3.4559333369576377e-6,4.699661595276911e-5,0.00025603054589878654,0.0010660164525826414,-0.017392747399799208,6.47666327436605e-5,0.007041297651619081,0.007041297651619081
12.350000000000001,5.156092324959166e-6,8.002561398947457e-5,0.0004871508599078052,0.0023974157816312475,3.2380292996666957e-6,4.461414141435209e-5,0.00024536216551675167,0.0010306832302950436,-0.017037050527006166,6.170614139211738e-5,0.006878117346597498,0.006878117346597498
12.4,4.847402438939182e-6,7.62816252050465e-5,0.00046914230415624644,0.0023327686181871124,3.033864580978479e-6,4.2352542582104304e-5,0.0002351389645338713,0.0009965312083732188,-0.016688627965390095,5.879027091821941e-5,0.006718749375913934,0.006718749375913934
12.450000000000001,4.557210211275993e-6,7.271331440635205e-5,0.00045180346456963886,0.002269909657705391,2.8425728872917585e-6,4.020568079345812e-5,0.0002253423321497902,0.0009635204583787281,-0.01634733094902276,5.6012187387284494e-5,0.006563103633748345,0.006563103633748345
12.5,4.28440608353867e-6,6.931240986469662e-5,0.0004351092548798843,0.0022087878511594023,2.663342546679302e-6,3.816772951072208e-5,0.00021595443740682617,0.0009316124212558135,-0.016013013754360022,5.336537979630159e-5,0.00641109218036699,0.00641109218036699
12.55,4.027947128420991e-6,6.607103091021303e-5,0.0004190355367974025,0.002149353664553341,2.495413064874114e-6,3.623315842731098e-5,0.0002069581964139385,0.000900769859469302,-0.015685533638023358,5.084364481407526e-5,0.006262629188731354,0.006262629188731354
12.600000000000001,3.7868530432707788e-6,6.298166935415202e-5,0.00040355908379911067,0.0020915590317906285,2.338071898408117e-6,3.4396718384809045e-5,0.00019833724095367976,0.0008709568108572786,-0.015364750775853692,4.8441072242461415e-5,0.00611763089247265,0.00611763089247265
12.65,3.5602023848768955e-6,6.003717179888001e-5,0.00038865754631830986,0.002035357309092701,2.1906514312113277e-6,3.2653427059403534e-5,0.00019007588841347234,0.0008421385441350904,-0.01505052820321161,4.61520311646195e-5,0.005976015535194948,0.005976015535194948
12.700000000000001,3.347129030961764e-6,5.723072279286618e-5,0.0003743094182812902,0.0019807032309138504,2.0525261418429262e-6,3.09985553783529e-5,0.00018215911298505216,0.0008142815159896911,-0.014742731756498312,4.397115674781682e-5,0.005837703321071263,0.005837703321071263
12.75,3.1468188547067517e-6,5.455582879001457e-5,0.00036049400493769044,0.001927552867299793,1.9231099493344737e-6,2.9427614629170775e-5,0.00017457251807832474,0.0007873533297056807,-0.014441230015872532,4.189333766985488e-5,0.005702616366697809,0.005702616366697809
12.8,2.9585065994639323e-6,5.2006302874668626e-5,0.0003471913919337682,0.0018758635826395898,1.8018537263833895e-6,2.7936344226119998e-5,0.00016730230989816798,0.000761322695266642,-0.014145894249138828,3.9913704139648846e-5,0.005570678654172682,0.005570678654172682
12.850000000000001,2.78147294158386e-6,4.9576250215490425e-5,0.0003343824155797812,0.001825593995762443,1.6882429693449162e-6,2.6520700100426186e-5,0.00016033527213491568,0.0007361593908775411,-0.013856598356783364,3.802761648388409e-5,0.005441815985366245,0.005441815985366245
12.9,2.615041730018167e-6,4.726005421320033e-5,0.0003220486342646308,0.0017767039413326842,1.5817956151360804e-6,2.517684368234132e-5,0.00015365874172135422,0.0007118342258560238,-0.013573218818133738,3.623065427300032e-5,0.005315955937351378,0.005315955937351378
12.950000000000001,2.458577392040764e-6,4.5052363308858314e-5,0.00031017230097279736,0.0017291544324980214,1.4820599957885426e-6,2.390113144482107e-5,0.00014726058561107647,0.0006883190048424403,-0.013295634638619802,3.4518605961017804e-5,0.005193027818962649,0.005193027818962649
13.0,2.3114824950750212e-6,4.294807842098157e-5,0.00029873633686039203,0.0016829076247477743,1.3886129219712746e-6,2.2690104980128267e-5,0.00014112917853496034,0.0006655864932803299,-0.01302372729811301,3.2887459014924654e-5,0.005072962628454451,0.005072962628454451
13.05,2.1731954552188347e-6,4.09423409813267e-5,0.00028772430584887547,0.0016379267809394145,1.3010578873512473e-6,2.1540481582144487e-5,0.00013525338169438248,0.0006436103841209386,-0.012757380700322268,3.1333390510491226e-5,0.004955693012228854,0.004955693012228854
13.100000000000001,2.0431883836275672e-6,3.903052154062424e-5,0.000277120390196648,0.0015941762374532909,1.2190233861730264e-6,2.044914530856532e-5,0.00012962252235153735,0.0006223652657071025,-0.012496481123224618,2.9852758172471156e-5,0.00484115322460489,0.00484115322460489
13.15,1.9209650624484375e-6,3.72082089169408e-5,0.00026690936701029907,0.0015516213714368697,1.1421613369185913e-6,1.941313849847707e-5,0.00012422637427892102,0.0006018265907935151,-0.012240917170509624,2.8442091838189936e-5,0.004729279088601692,0.004729279088601692
13.200000000000001,1.8060590425013463e-6,3.54711998606644e-5,0.0002570765856588297,0.001510228569101243,1.0701456053587831e-6,1.8429653722067038e-5,0.00011905513903165196,0.0005819706466620309,-0.011990579724016785,2.709808532451421e-5,0.004620007957708753,0.004620007957708753
13.25,1.6980318553721464e-6,3.381548921136451e-5,0.00024760794605561666,0.0014699651950340357,1.0026706207295343e-6,1.749602614040931e-5,0.00011409942800784636,0.0005627745262922078,-0.011745361897145557,2.5817588679140265e-5,0.004513278678617248,0.004513278678617248
13.3,1.5964713330269216e-6,3.22372605229724e-5,0.00023848987777428928,0.0014307995624941252,9.394500791611602e-7,1.660972625439657e-5,0.00010935024526374473,0.0005442161005487943,-0.011505158989218207,2.4597600798041273e-5,0.004409031554887201,0.004409031554887201
13.350000000000001,1.5009900284716588e-6,3.073287713486427e-5,0.00022970931996603376,0.0013927009046548681,8.802157288592152e-7,1.576835302295957e-5,0.00010479897105170124,0.0005262739913493033,-0.011269868440775934,2.3435262391770612e-5,0.004307208311525889,0.004307208311525889
13.4,1.4112237313723402e-6,2.929887366751022e-5,0.00022125370204712535,0.0013556393467637098,8.247162318823131e-7,1.4969627331731415e-5,0.00010043734605050325,0.0005089275457762053,-0.011039389789789258,2.2327849284136407e-5,0.004207752060453606,0.004207752060453606
13.450000000000001,1.326830072917537e-6,2.7931947922380856e-5,0.0002131109251267275,0.0013195858791872454,7.727160976872957e-7,1.4211385794277797e-5,9.625745625878379e-5,0.0004921568110995877,-0.01081362462876386,2.1272766027541474e-5,0.004110607266833569,0.004110607266833569
13.5,1.2474872145504671e-6,2.6628953166781634e-5,0.00020526934414618312,0.0012845123313118822,7.239946839166768e-7,1.3491574868928415e-5,9.225171852353282e-5,0.0004759425106774188,-0.010592476562723673,2.026753982002471e-5,0.0040157197162434075,0.0040157197162434075
13.55,1.172892615521481e-6,2.538689078521583e-5,0.00019771775070215924,0.001250391346271354,6.783452601885822e-7,1.2808245275112319e-5,8.841286667689952e-5,0.0004602660207017732,-0.010375851168053242,1.930981470974759e-5,0.003923036482666277,0.003923036482666277
13.600000000000001,1.1027618745164108e-6,2.4202903279762877e-5,0.00019044535652710157,0.0012171963564733554,6.355741309167504e-7,1.215954669392277e-5,8.473393825561711e-5,0.00044510934776055723,-0.010163655952181782,1.839734607334247e-5,0.003832505897280263,0.003832505897280263
13.65,1.0368276409022606e-6,2.3074267602801266e-5,0.00018344177760150034,0.0011849015598985517,5.954998134386151e-7,1.1543722738417942e-5,8.120826177846902e-5,0.00043045510718540264,-0.009955800314091719,1.7527995355181893e-5,0.00374407751802533,0.00374407751802533
13.700000000000001,9.74838591400501e-7,2.199838880620698e-5,0.00017669701887347745,0.0011534818971461888,5.57952267964182e-7,1.095910617990449e-5,7.782944455825868e-5,0.00041628650215749503,-0.009752195505634827,1.6699725055239112e-5,0.0036577020999276314,0.0036577020999276314
13.75,9.165584682507804e-7,2.0972793991921593e-5,0.00017020145956216792,0.001122913029201429,5.227721760782858e-7,1.0404114417153778e-5,7.459136102574263e-5,0.00040258730354414017,-0.009552754593639546,1.591059395379292e-5,0.003573331566161577,0.003573331566161577
13.8,8.617651751651444e-7,1.9995126549509642e-5,0.00016394583902229706,0.0010931713159004286,4.898102647348295e-7,9.877245176167253e-6,7.148814154394142e-5,0.00038934183043988436,-0.00935739242279315,1.5158752561784956e-5,0.0034909189798305496,0.0034909189798305496
13.850000000000001,8.102499275958482e-7,1.906314066701589e-5,0.0001579212431482424,0.0010642337950700234,4.589266728746435e-7,9.377072428740038e-6,6.851416169215836e-5,0.000376534931386973,-0.009166025579283074,1.4442438786166422e-5,0.0034104185164477267,0.0034104185164477267
13.9,7.618164540493294e-7,1.8174696102090462e-5,0.00015211909129672404,0.0010360781623196954,4.299903579794501e-7,8.902242518672024e-6,6.566403199991063e-5,0.00036415196625085917,-0.008978572355181737,1.3759973800075104e-5,0.0033317854370989446,0.0033317854370989446
13.950000000000001,7.162802453757855e-7,1.732775320097492e-5,0.00014653112370808578,0.0010086827514642926,4.0287854004387865e-7,8.45147048504516e-6,6.293258811181606e-5,0.0003521787887273717,-0.00879495271355978,1.310975810816358e-5,0.0032549760622700473,0.0032549760622700473
14.0,6.734678491487744e-7,1.6520368153538048e-5,0.00014114938940691584,0.0009820265155567193,3.7747618060623946e-7,8.023536572525955e-6,6.031488136528125e-5,0.00034060172945901327,-0.008615088254312715,1.2490267797856997e-5,0.0031799477463216328,0.0031799477463216328
14.05,6.332162064230768e-7,1.5750688473116214e-5,0.00013596623456351174,0.0009560890085105453,3.5367549462753086e-7,7.61728291916477e-6,5.78061697636047e-5,0.0003294075797386833,-0.008438902180686478,1.1900050967754376e-5,0.003106658852594571,0.003106658852594571
14.100000000000001,5.953720283223794e-7,1.5016948690452432e-5,0.00013097429129841728,0.0009308503672931871,3.313754931475235e-7,7.231610412649956e-6,5.540190932784472e-5,0.00031858357577992346,-0.008266319266487545,1.1337724324802746e-5,0.0030350687291301297,0.0030350687291301297
14.15,5.597912100618253e-7,1.4317466251541116e-5,0.0001261664669129572,0.0009062912946709814,3.104815547773639e-7,6.865475706436361e-6,5.309774581150564e-5,0.00030811738353354136,-0.008097265823963619,1.0801969942268857e-5,0.00296513768498896,0.00296513768498896
14.200000000000001,5.263382801546855e-7,1.365063760967394e-5,0.00012153593352936101,0.0008823930424881227,2.909050242104906e-7,6.517888387605576e-6,5.0889506762770534e-5,0.0002979970840312126,-0.007931669672341211,1.0291532170910187e-5,0.002896826967153657,0.002896826967153657
14.25,4.948858826879264e-7,1.3014934502446806e-5,0.00011707611812471163,0.0008591373954620683,2.725628360483024e-7,6.187908288730876e-6,4.8773193919653984e-5,0.00028821115923736426,-0.00776946010700662,9.805214696105832e-6,0.00283009873799996,0.00283009873799996
14.3,4.65314290678798e-7,1.2408900404930276e-5,0.00011278069294356757,0.0008365066554786039,2.5537716234442623e-7,5.874642936413929e-6,4.6744975924066805e-5,0.0002787484783913292,-0.007610567869317201,9.341877734050175e-6,0.002764916053322125,0.002764916053322125
14.350000000000001,4.375109486442219e-7,1.1831147150626683e-5,0.00010864356627470083,0.000814483626370355,2.392750823720794e-7,5.577245129534559e-6,4.480118134137651e-5,0.000269598284822414,-0.007454925117030016,8.900435360438009e-6,0.0027012428408983422,0.0027012428408983422
14.4,4.1137004262722684e-7,1.1280351712237903e-5,0.00010465887357795985,0.0007930515991630772,2.24188273213309e-7,5.294910640609671e-6,4.293829197261403e-5,0.0002607501832211571,-0.007302465395335251,8.479852965380282e-6,0.002639043879582474,0.002639043879582474
14.450000000000001,3.867920960303324e-7,1.0755253134649094e-5,0.0001008209689478116,0.0007721943377746063,2.1005271985724639e-7,5.0268760339943285e-6,4.1152936447019675e-5,0.0002521941273506589,-0.007153123608482006,8.079144828585683e-6,0.002578284778908742,0.002578284778908742
14.5,3.636835897050969e-7,1.0254649612896746e-5,9.712441690064218e-5,0.0007518960651518556,1.968084435772909e-7,4.77241659497757e-6,3.944188408314144e-5,0.00024392040818245394,-0.007006835991984372,7.697371809124858e-6,0.0025189319591963576,0.0025189319591963576
14.55,3.4195660484035525e-7,9.777395708234836e-6,9.356398447339622e-5,0.0007321414498317619,1.843992474346966e-7,4.530844364128727e-6,3.780203900719582e-5,0.00023591964244195412,-0.006863540085395905,7.33363914436286e-6,0.0024609526321414284,0.0024609526321414284
14.600000000000001,3.2152848727936667e-7,9.322399695741893e-6,9.013463362162025e-5,0.000712915592912545,1.7277247782870563e-7,4.301506271537859e-6,3.6230434517878076e-5,0.00022818276154903713,-0.006723174705640915,6.9870943529011425e-6,0.0024043147818838184,0.0024043147818838184
14.65,3.023215319785012e-7,8.888621037224863e-6,8.683151390543785e-5,0.000694204015422128,1.6187880108145943e-7,4.083782365866917e-6,3.4724227687265e-5,0.0002207010009398742,-0.006585679920891109,6.656925236614204e-6,0.0023489871465369456,0.0023489871465369456
14.700000000000001,2.8426268639753494e-7,8.47506797347359e-6,8.364995545243052e-5,0.0006759926460709948,1.516719941097117e-7,3.87708413338738e-6,3.328069418789023e-5,0.0002134658897565931,-0.00645099702497651,6.342357977098289e-6,0.002294939200168859,0.002294939200168859
14.75,2.6728327168440437e-7,8.080795230203628e-6,8.058546218682607e-5,0.0006582678093772058,1.4210874829514099e-7,3.6808529024259744e-6,3.189722333649054e-5,0.00020646924089185654,-0.006319068512319694,6.042655322070741e-6,0.002242141135223197,0.002242141135223197
14.8,2.513187205856588e-7,7.704901832295052e-6,7.763370531480775e-5,0.0006410162141516995,1.3314848572106203e-7,3.494558328873411e-6,3.057131334532189e-5,0.00019970314137590127,-0.00618983805338261,5.757114857469504e-6,0.002190563845368958,0.002190563845368958
14.850000000000001,2.3630833107812874e-7,7.3465290211921494e-6,7.479051705615105e-5,0.0006242249423324112,1.2475318699580803e-7,3.317696958632462e-6,2.9300566772328306e-5,0.0001931599430940307,-0.006063250470615581,5.485067361203063e-6,0.002140178908768311,0.002140178908768311
14.9,2.2219503477772636e-7,7.004858270573603e-6,7.205188461277641e-5,0.0006078814381561249,1.1688722993221968e-7,3.1497908630918233e-6,2.8082686161813416e-5,0.0001868322538229855,-0.005939251714898125,5.2258752346925155e-6,0.0020909585717519257,0.0020909585717519257
14.950000000000001,2.0892517923806251e-7,6.67910939563589e-6,6.941394436516823e-5,0.0005919734976573484,1.0951723839873924e-7,2.990386343911548e-6,2.691546986761667e-5,0.0001807129285750323,-0.005817788842461615,4.978931008529761e-6,0.002042875732891619,0.002042875732891619
15.0,1.9644832330490965e-7,6.36853875155442e-6,6.68729762879623e-5,0.000576489258483855,1.0261194070076916e-7,2.8390527035950683e-6,2.5796808051133335e-5,0.00017479506123901055,-0.005698809992283869,4.743655918749535e-6,0.001995903927460333,0.001995903927460333
15.05,1.8471704474267685e-7,6.072437516898223e-6,6.442539857633958e-5,0.0005614171900188911,9.614203689139033e-8,2.69538107850235e-6,2.4724678846839692e-5,0.00016907197650796213,-0.005582264363946043,4.519498550378459e-6,0.00195001731226978,0.00195001731226978
15.100000000000001,1.7368675939618016e-7,5.790130057975084e-6,6.206776247518649e-5,0.0005467460838003705,9.008007444842554e-8,2.5589833311290825e-6,2.369714468829426e-5,0.0001635372220833413,-0.0054681021959423785,4.305933545082045e-6,0.0019051906508762788,0.0019051906508762788
15.15,1.6331555119527166e-7,5.520972370275507e-6,5.9796747303293894e-5,0.0005324650442277072,8.44003317903319e-8,2.429490998638543e-6,2.2712348787881696e-5,0.00015818456114615747,-0.00535627474443353,4.102460369880681e-6,0.0018613992991456105,0.0018613992991456105
15.200000000000001,1.5356401235150608e-7,5.26435059336622e-6,5.760915566516376e-5,0.000518563479547248,7.907870913666659e-8,2.3065542947861504e-6,2.1768511763849436e-5,0.00015300796508574803,-0.0052467342624343966,3.908602144048926e-6,0.001818619191167912,0.001818619191167912
15.25,1.4439509313513636e-7,5.019679595757472e-6,5.550190884327992e-5,0.0005050310931075589,7.409262625003568e-8,2.1898411625223968e-6,2.0863928408458693e-5,0.00014800160647721327,-0.005139433979427591,3.7239045214486223e-6,0.0017768268255139012,0.0017768268255139012
15.3,1.3577396065748613e-7,4.786401626433713e-6,5.347204236397406e-5,0.0004918578748761176,6.942092662563295e-8,2.0790363746979695e-6,1.999696459133147e-5,0.00014315985229885938,-0.0050343280813938355,3.547934625676434e-6,0.0017359992518239204,0.0017359992518239204
15.350000000000001,1.276678661182927e-7,4.563985029894576e-6,5.15167017302833e-5,0.00047903409320923724,6.504378772183477e-8,1.973840680426065e-6,1.9166054292324094e-5,0.00013847725738130767,-0.004931371691250733,3.3802800355300323e-6,0.0016961140577215238,0.0016961140577215238
15.4,1.2004602001008142e-7,4.351923021702952e-6,4.963313831544939e-5,0.00046655028686731754,6.094263685094915e-8,1.8739699947813125e-6,1.8369696758496385e-5,0.0001339485580802224,-0.004830520849691605,3.220547818415232e-6,0.0016571493560435418,0.0016571493560435418
15.450000000000001,1.128794748021483e-7,4.149732521679607e-6,4.781870541095409e-5,0.00045439725726777896,5.7100072373234115e-8,1.7791546296328373e-6,1.760645377997405e-5,0.00012956866616489646,-0.004731732496416172,3.068363609428619e-6,0.0016190837723787641,0.0016190837723787641
15.5,1.0614101465540316e-7,3.956953042019723e-6,4.6070854423219985e-5,0.00044256606096828823,5.349978985980307e-8,1.6891385635210958e-6,1.6874947079720486e-5,0.00012533266291520794,-0.0046349644517451015,2.923370733957342e-6,0.0015818964329075912,0.0015818964329075912
15.55,9.980505174628277e-8,3.773145627736048e-6,4.438713121333194e-5,0.0004310480023731204,5.012651291111778e-8,1.6036787485944534e-6,1.6173855812443857e-5,0.00012123579341972705,-0.0045401753986105365,2.7852293717396935e-6,0.001545566952535189,0.001545566952535189
15.600000000000001,9.3847528803273e-8,3.5978918469565905e-6,4.276517257435039e-5,0.00041983462665574266,4.696592833752443e-8,1.522544452722453e-6,1.550191416806597e-5,0.00011727346106800788,-0.00444732486491495,2.6536157604272865e-6,0.0015100754233108877,0.0015100754233108877
15.65,8.82458274833909e-8,3.4307928287221147e-6,4.120270284099701e-5,0.00040891771289092664,4.4004625426796416e-8,1.4455166349985129e-6,1.4857909075371638e-5,0.00011344122223034555,-0.004356373206250763,2.5282214367822146e-6,0.001475402403126741,0.001475402403126741
15.700000000000001,8.297868223835273e-8,3.2714683460403854e-6,3.969753062669284e-5,0.0003982892673899143,4.123003904098937e-8,1.3723873529357182e-6,1.4240678001641447e-5,0.00010973478111851722,-0.0042672815889733704,2.4087525137307816e-6,0.0014415289046883475,0.0014415289046883475
15.75,7.802609934118829e-8,3.119555942060542e-6,3.8247545683121866e-5,0.0003879415172323727,3.863039630116192e-8,1.3029591997456564e-6,1.364910684424698e-5,0.00010614998482125307,-0.004180011973620333,2.2949289915794384e-6,0.0014084363847512169,0.0014084363847512169
15.8,7.336928076382801e-8,2.9747100973322755e-6,3.685071587767762e-5,0.00037786690398907764,3.6194666633739695e-8,1.2370447701721465e-6,1.3082127910356822e-5,0.00010268281850840522,-0.0040945270986696616,2.1864841017786117e-6,0.0013761067336161268,0.0013761067336161268
15.850000000000001,6.899055261476953e-8,2.836601436210988e-6,3.550508428432866e-5,0.0003680580776294611,3.3912514966563535e-8,1.17446615342943e-6,1.2538717981062988e-5,9.932940079799327e-5,-0.004010790464630262,2.0831636816964145e-6,0.0013445222648770898,0.0013445222648770898
15.9,6.4873297863392e-8,2.7049159705620058e-6,3.420876638360925e-5,0.00035850789060834487,3.177425787602777e-8,1.1150544518681545e-6,1.2017896456392844e-5,9.608597928051197e-5,-0.003928766318457746,1.9847255789368727e-6,0.0013136657054157125,0.0013136657054157125
15.950000000000001,6.10018930939013e-8,2.5793543790044076e-6,3.2959947367606124e-5,0.00034920939212636866,2.977082249923573e-8,1.0586493240624872e-6,1.1518723577819685e-5,9.294892619508159e-5,-0.0038484196382889365,1.8909390838065956e-6,0.0012835201856358808,0.0012835201856358808
16.0,5.736164904731311e-8,2.4596313200184287e-6,3.1756879545969916e-5,0.0003401558225587975,2.789370803683235e-8,1.005098551078135e-6,1.1040298725027505e-5,8.991473425221414e-5,-0.0037697161184885902,1.8015843885997304e-6,0.0012540692299328703,0.0012540692299328703
16.05,5.393875472438353e-8,2.3454747773197263e-6,3.059787984913192e-5,0.00033134060804756126,2.613494968316614e-8,9.54257624744112e-7,1.0581758783821627e-5,8.698001259815033e-5,-0.0036926221550019115,1.7164520724339498e-6,0.0012252967473911226,0.0012252967473911226
16.1,5.0720224836022504e-8,2.236625435979412e-6,2.9481327425052316e-5,0.00032275735525154526,2.448708483073205e-8,9.059893568109298e-7,1.0142276582207297e-5,8.414148291589978e-5,-0.0036171048310066236,1.6353426104300658e-6,0.001197187022705072,0.001197187022705072
16.150000000000002,4.769385040053679e-8,2.132836087840777e-6,2.840566132596685e-5,0.00031439984625031444,2.2943121405496967e-8,8.601635079346986e-7,9.721059391783377e-6,8.139597565828713e-5,-0.0035431319028584704,1.5580659060849351e-6,0.0011697247073175609,0.0011697247073175609
16.2,4.484815229908776e-8,2.0338710648521907e-6,2.7369378281733e-5,0.00030626203359659823,2.1496508198751165e-8,8.166564354805293e-7,9.317347491717898e-6,7.874042640847152e-5,-0.003470671786324137,1.484440845741687e-6,0.0011428948107705108,0.0011428948107705108
16.25,4.2172337612067054e-8,1.939505699000977e-6,2.637103055650735e-5,0.0002983380355130224,2.014110706960039e-8,7.753507591897921e-7,8.930412792686942e-6,7.617187236356513e-5,-0.003399693543095732,1.4142948741130679e-6,0.0011166826922626508,0.0011166826922626508
16.3,3.965625856972922e-8,1.849525807595286e-6,2.5409223885609416e-5,0.0002906221312287099,1.8871166900150626e-8,7.361350438043445e-7,8.559557518268136e-6,7.368744893712889e-5,-0.0033301668675810494,1.3474635898630713e-6,0.0010910740524092447,0.0010910740524092447
16.35,3.729037396041892e-8,1.7637272027002406e-6,2.448261548954784e-5,0.0002831087564515167,1.7681299192874624e-8,6.989034977869397e-7,8.204112941385282e-6,7.128438647647157e-5,-0.003262062073963985,1.283790360299003e-6,0.001066054925198873,0.001066054925198873
16.400000000000002,3.506571284912766e-8,1.6819152235910596e-6,2.3589912162299575e-5,0.0002757924989717999,1.656645520661693e-8,6.635556873207602e-7,7.863438173501427e-6,6.896000709082034e-5,-0.003195350083529581,1.2231259542709456e-6,0.001041611670142464,0.001041611670142464
16.45,3.297384046794834e-8,1.6039042911396315e-6,2.2729868431043652e-5,0.00026866809439374695,1.5521904534223108e-8,6.299962648125411e-7,7.536919004354183e-6,6.671172158656721e-5,-0.0031300024122482826,1.165328192418236e-6,0.0010177309646098801,0.0010177309646098801
16.5,3.1006826148298533e-8,1.529517483102219e-6,2.1901284784657593e-5,0.00026173042199042015,1.454321503089551e-8,5.981347111631597e-7,7.2239667901196856e-6,6.45370265059291e-5,-0.0030659911586141068,1.1102616139432508e-6,0.0009943997963494848,0.0009943997963494848
16.55,2.915721317258783e-8,1.4585861293247375e-6,2.1103005968386797e-5,0.000254974500678789,1.3626234008109441e-8,5.6788509110696e-7,6.9240173879800575e-6,6.243350126548572e-5,-0.0030032889917315305,1.0577971591315036e-6,0.0009716054561862341,0.0009716054561862341
16.6,2.7417990430340116e-8,1.3909494259285219e-6,2.0333919342195894e-5,0.00024839548511114683,1.2767070613293433e-8,5.391658209565826e-7,6.6365301351542545e-6,6.0398805391182674e-5,-0.002941869139646014,1.007811866873983e-6,0.000949335530893945,0.000949335530893945
16.650000000000002,2.578256577067719e-8,1.326454067583749e-6,1.9592953300405434e-5,0.00024198866187941345,1.1962079320508592e-8,5.118994481237647e-7,6.360986870533369e-6,5.8430675846506304e-5,-0.002881705377913179,9.601885864828145e-7,0.0009275778962375035,0.0009275778962375035
16.7,2.424474094955131e-8,1.264953897019829e-6,1.8879075750308685e-5,0.00023574944582894158,1.1207844462076165e-8,4.860124418185462e-7,6.0968909971394e-6,5.6526924450649997e-5,-0.0028227720184017505,9.148157031248186e-7,0.0009063207101808794,0.0009063207101808794
16.75,2.2798688076206695e-8,1.2063095709622552e-6,1.819129264755043e-5,0.00022967337647854675,1.0501165735519297e-8,4.614349943596828e-7,5.843766583701115e-6,5.4685435383603e-5,-0.002765043898325491,8.715868762294743e-7,0.0008855524062569197,0.0008855524062569197
16.8,2.1438927469076673e-8,1.1503882417236355e-6,1.7528646586134144e-5,0.0002237561145435863,9.839044624323326e-9,4.381008325578602e-7,5.601157503712116e-6,5.290416277519872e-5,-0.0027084963694994427,8.304007902581873e-7,0.0008652616870949955,0.0008652616870949955
16.85,2.0160306836706274e-8,1.0970632537130756e-6,1.6890215441004696e-5,0.00021799343855900932,9.218671674896368e-9,4.159470386606609e-7,5.3686266104046635e-6,5.118112837526192e-5,-0.002653105287815888,7.911609172507406e-7,0.0008454375181026701,0.0008454375181026701
16.900000000000002,1.8957981704349768e-8,1.0462138541628034e-6,1.627511106123161e-5,0.00021238124159939624,8.637414575744945e-9,3.949138803741806e-7,5.145754946138481e-6,4.951441930209376e-5,-0.0025988470029355347,7.537752905924082e-7,0.0008260691212976532,0.0008260691212976532
